Ch92 13  13  13  13 13 13 13  13  13  13 13 13 12 12  12  12  12 12 12 11 11  11  11  11 11 11 24 23  22  20  19 18 18 0 0 0
Ch96 13  13  13  13 13 13 13  13  13  13 13 13 12 12  12  12  12 12 12 11 11  11  11  11 11 11 24 23  22  20  19 18 18 0 0 0
Ch100 18  18  18  18 18 17 17  17  17  17 16 16 16 16  16  16  16 16 15 16 16  16  16  16 16 15 24 23  22  20  19 18 18 0 0 0
Ch104 18  18  18  18 18 17 17  17  17  17 16 16 16 16  16  16  16 16 15 16 16  16  16  16 16 15 24 23  22  20  19 18 18 0 0 0
Ch108 18  18  18  18 18 17 17  17  17  17 16 16 16 16  16  16  16 16 15 16 16  16  16  16 16 15 24 23  22  20  19 18 18 0 0 0
Ch112 18  18  18  18 18 17 17  17  17  17 16 16 16 16  16  16  16 16 15 16 16  16  16  16 16 15 24 23  22  20  19 18 18 0 0 0
Ch116 18  18  18  18 18 17 17  17  17  17 16 16 16 16  16  16  16 16 15 16 16  16  16  16 16 15 24 23  22  20  19 18 18 0 0 0
Ch120 18  18  18  18 18 17 17  17  17  17 16 16 16 16  16  16  16 16 15 16 16  16  16  16 16 15 24 23  22  20  19 18 18 0 0 0
Ch124 18  18  18  18 18 17 17  17  17  17 16 16 16 16  16  16  16 16 15 16 16  16  16  16 16 15 24 23  22  20  19 18 18 0 0 0
Ch128 18  18  18  18 18 17 17  17  17  17 16 16 16 16  16  16  16 16 15 16 16  16  16  16 16 15 24 23  22  20  19 18 18 0 0 0
Ch132 18  18  18  18 18 17 17  17  17  17 16 16 16 16  16  16  16 16 15 16 16  16  16  16 16 15 24 23  22  20  19 18 18 0 0 0
Ch136 18  18  18  18 18 17 17  17  17  17 16 16 16 16  16  16  16 16 15 16 16  16  16  16 16 15 24 23  22  20  19 18 18 0 0 0
Ch140 18  18  18  18 18 17 17  17  17  17 16 16 16 16  16  16  16 16 15 16 16  16  16  16 16 15 24 23  22  20  19 18 18 0 0 0
Ch144 18  18  18  18 18 17 17  17  17  17 16 16 16 16  16  16  16 16 15 16 16  16  16  16 16 15 24 23  22  20  19 18 18 0 0 0
Ch149 18  18  18  18 18 17 17  17  17  17 16 16 16 16  16  16  16 16 15 16 16  16  16  16 16 15 18 18  18  18  18 18 18 0 0 0
Ch153 18  18  18  18 18 17 17  17  17  17 16 16 16 16  16  16  16 16 15 16 16  16  16  16 16 15 18 18  18  18  18 18 18 0 0 0
Ch157 18  18  18  18 18 17 17  17  17  17 16 16 16 16  16  16  16 16 15 16 16  16  16  16 16 15 18 18  18  18  18 18 18 0 0 0
Ch161 18  18  18  18 18 17 17  17  17  17 16 16 16 16  16  16  16 16 15 16 16  16  16  16 16 15 18 18  18  18  19 18 18 0 0 0
Ch165 18  18  18  18 18 17 17  17  17  17 16 16 16 16  16  16  16 16 15 16 16  16  16  16 16 15 18 18  18  18  18 18 18 0 0 0
Ch169 18  18  18  18 18 17 17  17  17  17 16 16 16 16  16  16  16 16 15 16 16  16  16  16 16 15 24 23  22  20  19 18 18 0 0 0
Ch173 18  18  18  18 18 17 17  17  17  17 16 16 16 16  16  16  16 16 15 16 16  16  16  16 16 15 24 23  22  20  19 18 18 0 0 0
Ch177 18  18  18  18 18 17 17  17  17  17 16 16 16 16  16  16  16 16 15 16 16  16  16  16 16 15 24 23  22  20  19 18 18 0 0 0
Ch181 18  18  18  18 18 17 17  17  17  17 16 16 16 16  16  16  16 16 15 16 16  16  16  16 16 15 24 23  22  20  19 18 18 0 0 0
